time,PH_Sensor,ORP_Sensor,CT_Sensor,TDS_Sensor,NH_sensor,COD_Sensor,DO_Sensor,BOD_Sensor,TR_Sensor,
2024-10-28 22:11:04.717	,34.528,0.972,,25.786,3766.2,,,557.301,27.938
2024-10-28 23:11:04.717	,29.248,0.972,27.491,25.252,6247.9,,0.036,559.472,
2024-10-29 00:11:04.717	,13.408,0.972,27.022,,3023.6,,,559.099,26.938
2024-10-29 01:11:04.717	,63.104,0.972,26.662,24.424,,,,556.311,26.625
2024-10-29 07:48:34.051	,17.760,0.972,25.497,23.267,2234.5,,0.117,562.032,
2024-10-29 08:48:34.051	,,,,,,,,,
2024-10-29 10:38:04.315	,,,,,,,,,
2024-10-29 11:38:04.315	,,,,,,,,,
2024-10-29 12:38:04.315	,,,,,,,,,
2024-10-29 13:38:04.315	,,,,,,,,,
2024-10-29 14:38:04.315	,,,,,,,,,
2024-10-29 15:38:04.315	,,,,,,,,,
2024-10-29 17:16:50.514	,,,,,,,,,
2024-10-29 18:16:50.514	,,,,,,,,,
2024-10-29 19:16:50.514	,,,,,,,,,
2024-10-29 20:16:50.514	,,,,,,,,,
2024-10-30 08:04:55.951	,,,,,,,,,
2024-10-30 09:04:55.951	,,,,,,,,,
2024-10-30 10:04:55.951	,,,,,,,,,
2024-10-30 11:04:55.951	,,,,,,,,,
2024-10-30 12:04:55.951	,,,,,,,,,
2024-10-30 13:04:55.951	,,,,,,,,,
2024-10-30 14:04:55.951	,,,,,,,,,
2024-10-30 15:04:55.951	,,,,,,,,,
2024-10-30 16:04:55.951	,,,,,,,,,
2024-10-30 17:04:55.951	,,,,,,,,,
2024-10-30 18:04:55.951	,,,,,,,,,
2024-10-30 19:04:55.951	,,,,,,,,,
2024-10-30 20:04:55.951	,,,,,,,,,
2024-10-31 09:54:47.590	,0.720,0.972,26.616,24.378,97.3,,0.416,562.676,26.500
2024-10-31 10:54:47.590	,36.096,0.972,27.499,25.254,4315.7,,0.435,561.781,27.312
2024-10-31 11:54:47.590	,25.920,0.972,,26.205,1865.9,,0.489,552.849,28.188
2024-10-31 12:54:47.590	,11.104,0.972,29.233,26.982,2252.8,,0.145,550.253,28.875
2024-10-31 13:54:47.590	,0.864,0.972,29.359,27.107,4171.2,,0.307,557.711,29.000
2024-10-31 14:54:47.590	,0.640,0.972,29.750,27.495,4163.8,,0.315,566.926,29.312
2024-10-31 15:54:47.590	,38.320,0.972,30.041,27.799,4462.3,,0.317,574.818,29.625
2024-10-31 16:54:47.590	,26.112,0.972,30.129,27.853,2013.8,,0.359,579.067,29.688
2024-10-31 17:54:47.590	,26.112,0.972,30.154,27.899,1618.8,,0.233,562.457,29.688
2024-10-31 18:54:47.590	,17.408,0.972,30.132,27.877,1722.3,,0.268,577.081,29.688
2024-11-01 09:35:33.131	,53.376,0.972,26.461,24.224,4828.2,,0.569,,26.312
2024-11-01 10:35:33.131	,32.072,0.972,27.205,24.965,4077.4,,0.337,557.187,27.062
2024-11-01 11:35:33.131	,46.274,0.972,28.287,26.039,5963.3,,0.056,564.242,28.000
2024-11-01 12:35:33.131	,31.732,0.972,29.378,27.080,2850.0,,0.072,562.852,28.938
2024-11-01 13:35:33.131	,30.720,0.972,30.030,27.772,3647.6,,0.025,565.593,29.625
2024-11-01 14:35:33.131	,43.776,0.972,30.451,28.194,4751.6,,-0.005,587.100,30.000
2024-11-01 15:35:33.131	,13.760,0.972,30.678,28.373,2475.9,,-0.016,559.610,30.188
2024-11-01 16:35:33.131	,25.472,0.972,30.868,28.608,3395.0,,0.094,574.138,30.312
2024-11-01 17:35:33.131	,36.064,0.972,30.905,28.647,5627.7,,-0.044,582.580,30.375
2024-11-01 18:35:33.131	,43.744,0.972,30.592,28.335,5495.7,,-0.047,550.513,30.062
2024-11-01 19:35:33.131	,11.776,0.972,,28.008,1165.7,,-0.060,562.512,29.812
2024-11-01 20:35:33.131	,51.904,0.972,30.011,,763.1,,,555.521,29.562
2024-11-02 09:32:47.987	,,,,,,,,,
2024-11-02 10:32:47.987	,20.608,0.972,27.254,25.009,2584.1,,0.457,552.204,26.938
2024-11-02 11:32:47.987	,5.468,0.972,28.276,26.029,4104.2,,0.381,552.785,27.875
2024-11-02 12:32:47.987	,63.653,0.972,29.286,27.029,2602.3,,0.222,554.518,28.750
2024-11-02 13:32:47.987	,36.208,0.972,29.896,27.638,540.7,,0.162,578.644,29.438
2024-11-02 14:32:47.987	,34.560,0.972,29.366,27.112,3290.6,,,555.508,29.062
2024-11-02 15:32:47.987	,59.104,0.972,29.571,27.314,1409.6,,0.070,551.949,29.250
2024-11-02 16:32:47.987	,3.368,0.972,29.745,27.491,238.1,,0.046,554.580,29.438
2024-11-02 17:32:47.987	,4.992,0.972,,27.451,4745.7,,0.012,555.969,29.438
2024-11-02 18:32:47.987	,18.496,0.972,29.575,27.290,350.0,,-0.025,554.934,29.312
2024-11-02 19:32:47.987	,53.560,0.972,29.300,27.047,3113.4,,-0.019,559.789,29.062
2024-11-03 07:58:53.032	,,,,,,,,,
2024-11-03 08:58:53.032	,,,,,,,,,
2024-11-03 09:58:53.032	,,,,,,,,,
2024-11-03 11:11:23.043	,27.200,,,,,,0.071,,
2024-11-03 12:11:23.043	,30.234,0.972,,,,,0.091,,28.625
2024-11-03 13:11:23.043	,58.400,,29.591,,,,0.072,,
2024-11-03 14:11:23.043	,,,,,154.5,,,,29.000
2024-11-03 15:11:23.043	,,,29.711,,,,,567.480,29.375
2024-11-03 16:11:23.043	,,,,,,,,,29.562
2024-11-03 17:11:23.043	,,,,,,,,,
2024-11-03 18:11:23.043	,,,,,,,,562.523,
2024-11-03 19:11:23.043	,,,,,,,,,
2024-11-04 10:11:58.098	,,,,,3711.6,,0.606,,26.688
2024-11-04 11:11:58.098	,,,,,4618.7,,,567.349,
2024-11-04 12:11:58.098	,,,,,4602.0,,0.576,552.780,27.500
2024-11-04 13:11:58.098	,,,,,,,,560.576,
2024-11-05 08:25:55.008	,28.320,0.972,24.435,22.226,5389.0,,,562.509,24.500
2024-11-05 09:25:55.008	,19.936,0.972,24.950,22.720,5897.2,,,556.171,25.000
2024-11-05 10:25:55.008	,33.600,0.972,25.784,23.542,3174.2,,,565.460,25.750
2024-11-05 11:25:55.008	,65.280,0.972,26.746,24.518,6109.7,,,555.739,26.625
2024-11-05 12:25:55.008	,55.648,0.972,27.812,25.563,1360.9,,,560.181,27.562
2024-11-05 13:25:55.008	,34.528,0.972,28.585,26.289,4178.3,,,551.650,28.250
2024-11-05 14:25:55.008	,53.472,0.972,29.163,26.865,724.1,,,551.930,28.750
2024-11-05 15:25:55.008	,46.016,0.972,29.389,27.154,4108.8,,,551.102,29.000
2024-11-05 16:25:55.008	,40.736,0.972,29.257,27.001,2096.0,,,555.549,28.875
2024-11-05 17:25:55.008	,1.600,0.972,29.193,26.893,6218.9,,,554.584,28.938
2024-11-05 18:25:55.008	,9.056,0.972,28.644,,2801.9,,,562.120,28.438
2024-11-05 19:25:55.008	,37.632,0.972,28.063,25.854,3945.4,,,562.522,28.000
2024-11-06 08:54:03.005	,23.040,0.972,26.066,23.826,475.9,,,555.647,25.938
2024-11-06 09:54:03.005	,33.600,0.972,26.320,24.118,97.7,,,575.796,26.250
2024-11-06 10:54:03.005	,65.280,0.972,27.141,24.895,1814.2,,,581.276,26.938
2024-11-06 11:54:03.005	,34.528,0.972,28.200,25.905,2.8,,,582.278,27.875
2024-11-06 12:54:03.005	,,,,,,,,,
2024-11-06 13:54:03.005	,29.248,0.972,27.467,25.220,4623.1,,,587.314,27.375
2024-11-06 14:54:03.005	,,,,,,,,,
2024-11-06 15:54:03.005	,8.128,0.972,27.685,25.442,6014.1,,,578.117,27.562
2024-11-06 16:54:03.005	,57.824,0.972,27.190,24.942,6545.1,,,579.052,27.188
2024-11-06 17:54:03.005	,47.264,0.972,27.092,24.846,4317.9,,,579.211,27.062
2024-11-07 08:37:15.038	,12.480,0.972,,23.526,3040.4,,,561.936,25.688
2024-11-07 09:37:15.038	,17.760,0.972,26.235,24.017,501.3,,,587.078,26.125
2024-11-07 10:37:15.038	,15.584,0.972,27.083,24.839,4484.3,,,581.475,26.875
2024-11-07 11:37:15.038	,23.968,0.972,27.971,25.722,1586.6,,,586.959,27.750
2024-11-07 12:37:15.038	,50.368,0.972,28.904,26.649,2943.1,,,578.983,28.500
2024-11-07 13:37:15.038	,37.632,0.972,29.455,27.151,90.8,,,583.333,29.062
2024-11-07 14:37:15.038	,40.736,0.972,29.955,27.704,511.6,,,583.502,29.438
2024-11-07 15:37:15.038	,33.280,0.972,30.196,27.934,5156.3,,,576.693,29.688
2024-11-07 16:37:15.038	,40.736,0.972,30.198,27.935,979.0,,,577.935,29.688
2024-11-07 17:37:15.038	,28.000,0.972,29.826,27.520,1264.0,,,573.688,29.375
2024-11-07 18:37:15.038	,6.880,0.972,29.544,27.257,5295.4,,,583.112,29.125
2024-11-07 19:37:15.038	,14.336,0.972,29.336,27.077,1427.8,,,579.774,28.938
2024-11-08 08:47:08.097	,12.480,0.972,25.948,23.709,6161.9,,,563.882,25.812
2024-11-08 09:47:08.097	,26.144,0.972,26.385,24.141,6220.6,,,553.671,26.250
2024-11-08 10:47:08.097	,2.848,0.972,27.149,24.901,4081.5,,,580.184,26.938
2024-11-08 11:47:08.097	,55.648,0.972,27.904,25.652,4480.6,,,580.672,27.625
2024-11-08 12:47:08.097	,10.304,0.972,28.457,26.161,5972.7,,,577.482,28.125
2024-11-08 13:47:08.097	,24.896,0.972,29.204,26.901,1194.0,,,578.009,28.812
2024-11-08 14:47:08.097	,6.880,0.972,,27.285,4599.9,,,581.911,29.062
2024-11-08 15:47:08.097	,33.280,0.972,29.918,27.615,4555.5,,,576.871,29.438
2024-11-08 16:47:08.097	,59.680,0.972,30.033,27.770,3783.3,,,578.579,29.562
2024-11-08 17:47:08.097	,1.600,0.972,29.802,27.541,3367.7,,,579.347,29.438
2024-11-08 18:47:08.097	,64.960,0.972,29.589,27.285,5727.1,,,579.085,29.312
2024-11-08 19:47:08.097	,19.616,0.972,29.423,27.161,1457.1,,,576.546,29.125
2024-11-08 20:47:08.097	,35.456,0.972,29.229,26.969,1486.9,,,584.320,28.938
2024-11-09 08:43:00.997	,28.320,0.972,26.539,24.292,436.9,,,563.231,26.375
2024-11-09 09:43:00.997	,57.824,0.972,26.907,24.657,1256.5,,,579.392,26.688
2024-11-09 10:43:00.997	,13.408,0.972,27.473,25.248,4988.4,,,578.411,27.250
2024-11-09 11:43:00.997	,33.600,0.972,28.231,25.930,678.0,,,585.399,27.938
2024-11-09 12:43:00.997	,58.752,0.972,28.394,26.134,1282.8,,,581.922,28.062
2024-11-09 13:43:00.997	,58.752,0.972,28.415,26.157,812.6,,,583.161,28.125
2024-11-09 14:43:00.997	,64.032,0.972,28.698,26.470,4843.1,,,589.160,28.375
2024-11-09 15:43:00.997	,28.000,0.972,29.196,26.891,2857.2,,,583.072,28.812
2024-11-09 16:43:00.997	,51.296,0.972,29.355,27.094,207.8,,,578.297,28.938
2024-11-09 17:43:00.997	,43.840,0.972,28.869,26.612,5659.3,,,583.457,28.562
2024-11-10 08:26:02.960	,54.720,0.972,25.930,23.685,919.9,,,550.494,25.812
2024-11-10 09:26:02.960	,7.200,0.972,26.324,24.098,2720.4,,,555.459,26.250
2024-11-10 10:26:02.960	,39.808,0.972,27.044,24.794,4061.9,,,555.173,26.875
2024-11-10 11:26:02.960	,34.528,0.972,27.928,25.671,823.5,,,564.605,27.625
2024-11-10 12:26:02.960	,48.192,0.972,28.524,26.268,2499.0,,,563.766,28.188
2024-11-10 13:26:02.960	,64.032,0.972,29.316,27.054,1820.2,,,576.740,28.875
2024-11-10 14:26:02.960	,42.912,0.972,29.834,27.570,678.1,,,574.966,29.312
2024-11-10 15:26:02.960	,51.296,0.972,30.060,27.763,2375.3,,,579.931,29.562
2024-11-10 16:26:02.960	,28.000,0.972,29.947,27.641,3481.2,,,584.646,29.438
2024-11-10 17:26:02.960	,22.720,0.972,29.481,27.213,991.8,,,558.699,29.188
2024-11-10 18:26:02.960	,21.792,0.972,28.494,26.233,517.8,,,560.583,28.312
2024-11-11 08:35:30.754	,32.672,0.972,25.517,23.270,3240.7,,,,25.438
2024-11-11 09:35:30.754	,14.656,0.972,25.862,23.617,1854.7,,,,25.812
2024-11-11 10:35:30.754	,51.616,0.972,26.466,24.216,3107.6,,,,26.312
2024-11-11 12:01:13.062	,45.088,0.972,27.546,25.288,4777.4,,,550.520,27.375
2024-11-11 13:01:13.062	,55.648,0.972,28.380,26.078,1788.6,,,562.507,28.125
2024-11-11 14:01:13.062	,58.752,0.972,28.983,,655.4,,,566.907,28.688
2024-11-11 15:01:13.062	,37.632,0.972,,26.719,4177.3,,,560.308,28.750
2024-11-11 16:01:13.062	,40.736,0.972,29.046,26.781,5445.1,,,567.032,28.750
2024-11-11 17:01:13.062	,42.912,0.972,29.004,26.696,1695.8,,,563.705,28.750
2024-11-11 18:01:13.062	,57.824,0.972,27.717,25.459,118.0,,,586.641,27.625
2024-11-11 19:01:13.062	,35.456,0.972,27.535,25.270,3382.2,,,581.886,27.438
2024-11-12 08:29:23.010	,33.600,0.972,25.943,23.722,3430.4,,,557.424,25.812
2024-11-12 09:29:23.010	,10.304,0.972,26.361,24.110,685.0,,,562.963,26.250
2024-11-12 10:29:23.010	,39.808,0.972,27.001,24.759,1023.8,,,567.697,26.812
2024-11-12 11:29:23.010	,31.424,0.972,27.583,25.327,710.8,,,565.859,27.312
2024-11-12 12:29:23.010	,3.776,0.972,28.565,26.296,4243.2,,,549.795,28.188
2024-11-12 13:29:23.010	,14.336,0.972,29.157,26.880,977.1,,,567.400,28.688
2024-11-12 14:29:23.010	,9.056,0.972,29.907,27.608,497.5,,,576.196,29.375
2024-11-12 15:29:23.010	,38.560,0.972,30.015,27.751,304.6,,,582.899,29.500
2024-11-12 16:29:23.010	,35.456,0.972,29.999,27.747,2303.4,,,564.992,29.500
2024-11-12 17:29:23.010	,9.984,0.972,,27.704,270.7,,,572.905,29.500
2024-11-12 18:29:23.010	,51.296,0.972,29.834,27.567,401.5,,,572.324,29.500
2024-11-12 19:29:23.010	,1.600,0.972,29.682,27.416,1254.0,,,578.748,29.375
2024-11-12 20:29:23.010	,12.160,0.972,,27.070,4488.1,,,552.951,29.062
2024-11-13 08:58:25.087	,10.304,0.972,26.022,23.814,4605.2,,,580.532,26.000
2024-11-13 09:58:25.087	,10.304,0.972,26.486,24.234,6350.9,,,580.242,26.438
2024-11-13 10:58:25.087	,39.808,0.972,27.186,24.931,5335.3,,,578.595,27.062
2024-11-13 11:58:25.087	,0.672,0.972,27.535,25.276,124.6,,,581.451,27.375
2024-11-13 12:58:25.087	,55.648,0.972,27.960,25.700,1708.8,,,576.468,27.750
2024-11-13 13:58:25.087	,5.952,0.972,28.279,26.056,1381.5,,,,28.062
2024-11-13 14:58:25.087	,55.648,0.972,28.783,26.521,6410.7,,,,28.500
2024-11-13 15:58:25.087	,29.248,0.972,28.981,26.716,1140.9,,,,28.688
2024-11-13 16:58:25.087	,21.792,0.972,29.194,26.928,3324.4,,,,28.875
2024-11-13 17:58:25.087	,58.752,0.972,28.949,26.686,321.1,,,,28.688
2024-11-14 08:36:42.045	,,,,,,,,,
2024-11-14 09:36:42.045	,,,,,,,,,
2024-11-14 10:36:42.045	,,,,,,,,,
2024-11-14 11:36:42.045	,,,,,,,,,
2024-11-14 12:36:42.045	,,,,,,,,,
2024-11-14 13:36:42.045	,,,,,,,,,
2024-11-14 14:36:42.045	,,,,,,,,,
2024-11-14 15:36:42.045	,,,,,,,,,
2024-11-14 16:36:42.045	,,,,,,,,,
2024-11-14 17:36:42.045	,,,,,,,,,
2024-11-15 08:20:25.919	,61.248,0.972,25.723,23.475,5572.7,,,,25.875
2024-11-15 09:20:25.919	,64.352,0.972,25.985,23.757,93.7,,,,26.125
2024-11-15 10:20:25.919	,64.352,0.972,26.461,24.207,1034.0,,,,26.500
2024-11-15 11:20:25.919	,12.480,0.972,27.002,24.755,6167.3,,,,27.062
2024-11-15 12:20:25.919	,47.264,0.972,27.604,25.342,3687.3,,,,27.562
2024-11-15 13:20:25.919	,47.264,0.972,28.141,25.880,2465.1,,,,28.062
2024-11-15 14:20:25.919	,63.104,0.972,28.513,26.282,6238.3,,,,28.438
2024-11-15 15:20:25.919	,5.952,0.972,28.889,26.622,1415.3,,,,28.750
2024-11-15 16:20:25.919	,0.672,0.972,29.044,26.758,130.8,,,,28.875
2024-11-15 17:20:25.919	,21.792,0.972,29.046,26.761,2040.5,,,,28.875
2024-11-15 18:20:25.919	,34.528,0.972,28.915,26.648,4325.3,,,,28.750
2024-11-15 19:20:25.919	,37.632,0.972,28.704,26.470,2116.5,,,,28.625
2024-11-16 08:40:06.043	,65.280,0.972,26.153,23.938,5937.5,,,587.113,26.250
2024-11-16 09:40:06.043	,38.880,0.972,26.525,24.269,1471.6,,,577.419,26.562
2024-11-16 10:40:06.043	,57.824,0.972,27.126,24.866,1391.8,,,584.528,27.125
2024-11-16 11:40:06.043	,39.808,0.972,27.759,25.463,2362.9,,,584.683,27.688
2024-11-16 12:40:06.043	,5.952,0.972,28.589,26.320,1706.9,,,576.729,28.438
2024-11-16 13:40:06.043	,46.016,0.972,29.333,27.063,4301.7,,,586.531,29.062
2024-11-16 14:40:06.043	,28.000,0.972,29.771,,3542.2,,,580.196,29.500
2024-11-16 15:40:06.043	,30.176,0.972,30.050,27.778,1929.8,,,583.998,29.688
2024-11-16 16:40:06.043	,54.400,0.972,30.103,27.807,3209.3,,,574.472,29.812
2024-11-16 17:40:06.043	,9.984,0.972,29.975,27.697,6490.2,,,576.064,29.688
2024-11-16 18:40:06.043	,64.960,0.972,29.679,27.409,2830.7,,,583.904,29.438
2024-11-16 19:40:06.043	,40.736,0.972,29.088,26.818,4751.4,,,576.223,28.938
2024-11-17 08:39:51.101	,,,,,,,,,
2024-11-17 09:39:51.101	,,,,,,,,,
2024-11-17 10:39:51.101	,,,,,,,,,
2024-11-17 11:39:51.101	,,,,,,,,,
2024-11-17 12:39:51.101	,,,,,,,,,
2024-11-17 13:39:51.101	,,,,,,,,,
2024-11-17 14:39:51.101	,,,,,,,,,
2024-11-17 15:54:03.358	,,,,,,,,,
2024-11-17 16:54:03.358	,,,,,,,,,
2024-11-18 08:33:27.993	,64.352,0.972,25.589,23.334,1494.8,,,558.786,25.812
2024-11-18 10:06:35.059	,,,,,,,,,
2024-11-18 11:06:35.059	,28.320,0.972,26.106,23.851,2022.4,,,564.746,26.375
2024-11-18 12:06:35.059	,54.720,0.972,26.303,24.085,3897.0,,,560.809,26.625
2024-11-18 13:06:35.059	,52.544,0.972,26.814,24.554,970.7,,,562.576,27.000
2024-11-18 14:06:35.059	,47.264,0.972,27.116,24.854,5823.1,,,561.474,27.312
2024-11-18 15:06:35.059	,0.672,0.972,27.330,25.078,2179.8,,,557.307,27.500
2024-11-18 16:06:35.059	,2.848,0.972,27.535,25.267,848.4,,,561.059,27.688
2024-11-19 08:51:54.069	,35.776,0.972,25.326,23.114,2569.6,,,579.828,25.562
2024-11-19 09:51:54.069	,54.720,0.972,25.529,23.275,2331.1,,,576.934,25.750
2024-11-19 11:22:09.036	,55.968,0.972,25.808,23.553,2704.6,,,,26.125
2024-11-19 12:22:09.036	,32.672,0.972,26.001,23.785,3506.6,,,,26.312
2024-11-20 08:50:48.056	,9.376,0.972,25.342,23.093,3480.5,,,583.600,25.500
2024-11-20 09:50:48.056	,30.496,0.972,25.532,23.308,5808.4,,,585.066,25.750
2024-11-20 10:50:48.056	,46.336,0.972,25.816,23.562,1688.3,,,581.796,26.000
2024-11-20 11:50:48.056	,23.040,0.972,26.193,23.936,5462.0,,,584.002,26.375
2024-11-20 12:50:48.056	,15.584,0.972,26.735,24.473,4131.4,,,574.863,26.812
2024-11-20 13:50:48.056	,15.584,0.972,27.283,25.018,86.6,,,578.642,27.312
2024-11-20 14:50:48.056	,39.808,0.972,27.477,25.210,1683.0,,,579.086,27.500
2024-11-20 15:50:48.056	,50.368,0.972,27.577,25.310,4608.6,,,576.872,27.625
2024-11-20 16:50:48.056	,0.672,0.972,27.451,25.186,1729.5,,,575.732,27.500
2024-11-21 08:27:48.062	,56.896,0.972,25.456,23.201,148.3,,,582.481,25.625
2024-11-21 09:27:48.062	,49.440,0.972,25.736,23.482,2202.5,,,576.875,25.938
2024-11-21 10:27:48.062	,12.480,0.972,25.969,23.740,993.5,,,580.731,26.188
2024-11-21 11:27:48.062	,19.936,0.972,26.248,,1054.5,,,553.722,26.438
2024-11-21 12:27:48.062	,15.584,0.972,26.811,24.589,3799.9,,,557.895,26.938
2024-11-21 13:27:48.062	,34.528,0.972,27.199,,4202.2,,,580.418,27.250
2024-11-21 14:27:48.062	,45.088,0.972,27.301,25.034,6472.3,,,575.307,27.375
2024-11-21 15:27:48.062	,49.440,0.972,27.344,25.078,2546.3,,,,27.375
2024-11-21 16:27:48.062	,10.304,0.972,27.464,25.197,2276.9,,,,27.500
2024-11-22 08:53:42.142	,51.616,0.972,25.415,23.160,4387.2,,,563.244,25.625
2024-11-22 09:53:42.142	,28.320,0.972,25.629,23.372,2028.2,,,580.343,25.812
2024-11-22 10:53:42.142	,43.232,0.972,25.884,23.652,117.8,,,589.664,26.125
2024-11-22 11:53:42.142	,26.144,0.972,26.206,23.985,892.8,,,581.551,26.375
2024-11-22 12:53:42.142	,62.176,0.972,26.558,24.338,2682.7,,,,26.750
2024-11-22 13:53:42.142	,62.176,0.972,26.933,24.667,3149.4,,,,27.000
2024-11-22 14:53:42.142	,5.024,0.972,27.225,24.958,3564.8,,,,27.312
2024-11-22 15:53:42.142	,47.264,0.972,27.455,25.187,2431.8,,,,27.500
2024-11-22 16:53:42.142	,26.144,0.972,27.461,25.194,1478.6,,,,27.500
2024-11-23 08:30:26.003	,61.248,0.972,25.284,23.029,3493.8,,,,25.500
2024-11-23 09:30:26.003	,27.392,0.972,25.612,23.356,2296.7,,,,25.812
2024-11-23 10:30:26.003	,48.512,0.972,25.986,23.716,1549.9,,,,26.188
2024-11-23 11:30:26.003	,1.920,0.972,26.466,24.244,3133.2,,,,26.625
2024-11-23 12:30:26.003	,33.600,0.972,26.867,24.577,5252.7,,,,26.938
2024-11-23 13:30:26.003	,54.720,0.972,27.359,25.118,6133.8,,,,27.438
2024-11-23 14:30:26.003	,41.984,0.972,27.613,25.340,1507.8,,,,27.625
2024-11-23 15:30:26.003	,52.544,0.972,27.511,25.242,5777.9,,,,27.562
2024-11-23 16:30:26.003	,20.864,0.972,27.387,25.116,1448.5,,,,27.438
2024-11-24 08:36:02.055	,59.072,0.972,25.263,23.006,3564.8,,,556.377,25.500
2024-11-24 09:36:02.055	,19.936,0.972,25.458,23.232,6102.8,,,553.233,25.688
2024-11-24 10:36:02.055	,,,,,,,,,
2024-11-24 11:36:02.055	,51.616,0.972,26.344,24.080,4417.1,,,,26.500
2024-11-24 12:36:02.055	,51.616,0.972,26.752,24.484,444.6,,,,26.875
2024-11-24 13:36:02.055	,7.200,0.972,27.149,24.880,4474.2,,,,27.188
2024-11-24 14:36:02.055	,,,,,,,,,
2024-11-24 15:36:02.055	,52.544,0.972,27.969,25.696,5223.3,,,,28.000
2024-11-24 16:36:02.055	,41.984,0.972,28.108,25.834,6326.8,,,,28.062
2024-11-24 17:36:02.055	,20.864,0.972,28.068,25.790,6047.1,,,,28.062
2024-11-25 09:34:33.153	,,,,,,,,,
2024-11-25 11:11:24.078	,41.056,0.972,25.973,23.712,2237.7,,,555.745,26.312
2024-11-25 12:11:24.078	,11.232,0.972,26.288,24.023,4355.4,,,,26.562
2024-11-25 13:11:24.078	,57.824,0.972,26.530,24.263,5596.6,,,,26.812
2024-11-25 14:11:24.078	,5.952,0.972,26.832,24.566,2355.0,,,,27.062
2024-11-25 15:11:24.078	,64.032,0.972,27.051,24.823,3295.8,,,,27.312
2024-11-26 09:29:23.794	,38.880,0.972,25.415,23.154,5292.8,,,,25.625
2024-11-26 11:30:38.038	,10.304,0.972,25.548,23.312,4165.1,,,,26.000
2024-11-26 13:46:28.427	,23.968,0.972,26.083,23.848,3107.0,,,,26.438
2024-11-26 14:46:28.427	,29.248,0.972,26.360,24.093,1917.4,,,,26.688
